Timestamp,Direction,Course Name,Date,Origin Departure,Segment,Node Origin,Node Target,Departure Time,Price (PLN),Free Seats,Onboard Passengers,Vehicle Capacity,Node Exchange Delta,Est Revenue (PLN)
2026-09-01 11:12:45,Sanok ➔ Wrocław,Poranny II (06:35),01.09.2026,06:35,Katowice ➔ Gliwice,Katowice,Gliwice,12:30,18.90,81,9,90,📉 -5,170.10
2026-09-01 11:12:45,Sanok ➔ Wrocław,Poranny II (06:35),01.09.2026,06:35,Gliwice ➔ Wrocław,Gliwice,Wrocław,13:00,34.45,82,8,90,📉 -1,275.60
2026-09-01 11:12:45,Wrocław ➔ Sanok,Poranny (07:45),01.09.2026,07:45,Wrocław ➔ Gliwice,Wrocław,Gliwice,07:45,34.45,1,64,65,Start trasy,2204.80
2026-09-01 11:12:45,Wrocław ➔ Sanok,Poranny (07:45),01.09.2026,07:45,Gliwice ➔ Katowice,Gliwice,Katowice,09:45,19.95,1,64,65,➡️ 0,1276.80
2026-09-01 11:12:45,Wrocław ➔ Sanok,Poranny (07:45),01.09.2026,07:45,Katowice ➔ Balice,Katowice,Balice,10:15,0.00,B/D,0,65,📉 -64,0.00
2026-09-01 11:12:45,Wrocław ➔ Sanok,Poranny (07:45),01.09.2026,07:45,Balice ➔ Kraków MDA,Balice,Kraków MDA,11:05,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 11:12:45,Wrocław ➔ Sanok,Poranny (07:45),01.09.2026,07:45,Kraków MDA ➔ Rzeszów,Kraków MDA,Rzeszów,11:45,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 11:12:45,Wrocław ➔ Sanok,Poranny (07:45),01.09.2026,07:45,Rzeszów ➔ Niebylec,Rzeszów,Niebylec,13:50,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 11:12:45,Wrocław ➔ Sanok,Poranny (07:45),01.09.2026,07:45,Niebylec ➔ Sanok,Niebylec,Sanok,14:35,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 11:12:45,Sanok ➔ Wrocław,Południowy (10:10),01.09.2026,10:10,Sanok ➔ Niebylec,Sanok,Niebylec,10:10,23.75,54,11,65,Start trasy,261.25
2026-09-01 11:12:45,Sanok ➔ Wrocław,Południowy (10:10),01.09.2026,10:10,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,11:25,14.00,48,17,65,📈 +6,238.00
2026-09-01 11:12:45,Sanok ➔ Wrocław,Południowy (10:10),01.09.2026,10:10,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,12:20,0.00,B/D,0,65,📉 -17,0.00
2026-09-01 11:12:45,Sanok ➔ Wrocław,Południowy (10:10),01.09.2026,10:10,Kraków MDA ➔ Balice,Kraków MDA,Balice,14:40,27.00,1,64,65,📈 +64,1728.00
2026-09-01 11:12:45,Sanok ➔ Wrocław,Południowy (10:10),01.09.2026,10:10,Balice ➔ Katowice,Balice,Katowice,15:15,48.00,1,64,65,➡️ 0,3072.00
2026-09-01 11:12:45,Sanok ➔ Wrocław,Południowy (10:10),01.09.2026,10:10,Katowice ➔ Gliwice,Katowice,Gliwice,16:25,18.90,1,64,65,➡️ 0,1209.60
2026-09-01 11:12:45,Sanok ➔ Wrocław,Południowy (10:10),01.09.2026,10:10,Gliwice ➔ Wrocław,Gliwice,Wrocław,16:55,34.45,1,64,65,➡️ 0,2204.80
2026-09-01 11:12:45,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Sanok ➔ Niebylec,Sanok,Niebylec,23:50,23.75,44,21,65,Start trasy,498.75
2026-09-01 11:12:45,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,00:50,14.00,51,14,65,📉 -7,196.00
2026-09-01 11:12:45,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,01:30,0.00,B/D,0,65,📉 -14,0.00
2026-09-01 11:12:45,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Kraków MDA ➔ Balice,Kraków MDA,Balice,03:35,27.00,44,21,65,📈 +21,567.00
2026-09-01 11:12:45,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Balice ➔ Katowice,Balice,Katowice,04:00,48.00,76,14,90,📉 -7,672.00
2026-09-01 11:12:45,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Katowice ➔ Gliwice,Katowice,Gliwice,04:55,18.90,81,9,90,📉 -5,170.10
2026-09-01 11:12:45,Sanok ➔ Wrocław,Nocny (23:50),01.09.2026,23:50,Gliwice ➔ Wrocław,Gliwice,Wrocław,05:22,34.45,82,8,90,📉 -1,275.60
2026-09-01 11:12:45,Sanok ➔ Wrocław,Poranny II (06:35),03.09.2026,06:35,Sanok ➔ Niebylec,Sanok,Niebylec,06:35,0.00,B/D,0,65,Start trasy,0.00
2026-09-01 11:12:45,Sanok ➔ Wrocław,Poranny II (06:35),03.09.2026,06:35,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,07:40,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 11:12:45,Sanok ➔ Wrocław,Poranny II (06:35),03.09.2026,06:35,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,08:40,42.40,45,20,65,📈 +20,848.00
2026-09-01 11:12:45,Sanok ➔ Wrocław,Poranny II (06:35),03.09.2026,06:35,Kraków MDA ➔ Balice,Kraków MDA,Balice,10:55,0.00,B/D,0,65,📉 -20,0.00
2026-09-01 11:12:45,Sanok ➔ Wrocław,Poranny II (06:35),03.09.2026,06:35,Balice ➔ Katowice,Balice,Katowice,11:30,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 11:12:45,Sanok ➔ Wrocław,Poranny II (06:35),03.09.2026,06:35,Katowice ➔ Gliwice,Katowice,Gliwice,12:30,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 11:12:45,Sanok ➔ Wrocław,Poranny II (06:35),03.09.2026,06:35,Gliwice ➔ Wrocław,Gliwice,Wrocław,13:00,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 11:12:45,Wrocław ➔ Sanok,Poranny (07:45),03.09.2026,07:45,Wrocław ➔ Gliwice,Wrocław,Gliwice,07:45,34.45,90,0,90,Start trasy,0.00
2026-09-01 11:12:45,Wrocław ➔ Sanok,Poranny (07:45),03.09.2026,07:45,Gliwice ➔ Katowice,Gliwice,Katowice,09:45,19.95,90,0,90,➡️ 0,0.00
2026-09-01 11:12:45,Wrocław ➔ Sanok,Poranny (07:45),03.09.2026,07:45,Katowice ➔ Balice,Katowice,Balice,10:15,45.60,89,1,90,📈 +1,45.60
2026-09-01 11:12:45,Wrocław ➔ Sanok,Poranny (07:45),03.09.2026,07:45,Balice ➔ Kraków MDA,Balice,Kraków MDA,11:05,27.00,89,1,90,➡️ 0,27.00
2026-09-01 11:12:45,Wrocław ➔ Sanok,Poranny (07:45),03.09.2026,07:45,Kraków MDA ➔ Rzeszów,Kraków MDA,Rzeszów,11:45,42.40,87,3,90,📈 +2,127.20
2026-09-01 11:12:45,Wrocław ➔ Sanok,Poranny (07:45),03.09.2026,07:45,Rzeszów ➔ Niebylec,Rzeszów,Niebylec,13:50,0.00,B/D,0,65,📉 -3,0.00
2026-09-01 11:12:45,Wrocław ➔ Sanok,Poranny (07:45),03.09.2026,07:45,Niebylec ➔ Sanok,Niebylec,Sanok,14:35,25.00,63,2,65,📈 +2,50.00
2026-09-01 11:12:45,Sanok ➔ Wrocław,Południowy (10:10),03.09.2026,10:10,Sanok ➔ Niebylec,Sanok,Niebylec,10:10,0.00,B/D,0,65,Start trasy,0.00
2026-09-01 11:12:45,Sanok ➔ Wrocław,Południowy (10:10),03.09.2026,10:10,Niebylec ➔ Rzeszów,Niebylec,Rzeszów,11:25,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 11:12:45,Sanok ➔ Wrocław,Południowy (10:10),03.09.2026,10:10,Rzeszów ➔ Kraków MDA,Rzeszów,Kraków MDA,12:20,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 11:12:45,Sanok ➔ Wrocław,Południowy (10:10),03.09.2026,10:10,Kraków MDA ➔ Balice,Kraków MDA,Balice,14:40,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 11:12:45,Sanok ➔ Wrocław,Południowy (10:10),03.09.2026,10:10,Balice ➔ Katowice,Balice,Katowice,15:15,0.00,B/D,0,65,➡️ 0,0.00
2026-09-01 11:12:45,Sanok ➔ Wrocław,Południowy (10:10),03.09.2026,10:10,Katowice ➔ Gliwice,Katowice,Gliwice,16:25,18.90,90,0,90,➡️ 0,0.00
2026-09-01 11:12:45,Sanok ➔ Wrocław,Południowy (10:10),03.09.2026,10:10,Gliwice ➔ Wrocław,Gliwice,Wrocław,16:55,34.45,88,2,90,📈 +2,68.90
2026-09-01 11:12:45,Wrocław ➔ Sanok,Południowy (12:00),03.09.2026,12:00,Wrocław ➔ Gliwice,Wrocław,Gliwice,12:00,34.45,1,64,65,Start trasy,2204.80
2026-09-01 11:12:45,Wrocław ➔ Sanok,Południowy (12:00),03.09.2026,12:00,Gliwice ➔ Katowice,Gliwice,Katowice,14:00,19.95,64,1,65,📉 -63,19.95
2026-09-01 11:12:45,Wrocław ➔ Sanok,Południowy (12:00),03.09.2026,12:00,Katowice ➔ Balice,Katowice,Balice,14:30,45.60,62,3,65,📈 +2,136.80
2026-09-01 11:12:45,Wrocław ➔ Sanok,Południowy (12:00),03.09.2026,12:00,Balice ➔ Kraków MDA,Balice,Kraków MDA,15:20,27.00,59,6,65,📈 +3,162.00
2026-09-01 11:12:45,Wrocław ➔ Sanok,Południowy (12:00),03.09.2026,12:00,Kraków MDA ➔ Rzeszów,Kraków MDA,Rzeszów,16:15,42.40,57,8,65,📈 +2,339.20
2026-09-01 11:12:45,Wrocław ➔ Sanok,Południowy (12:00),03.09.2026,12:00,Rzeszów ➔ Niebylec,Rzeszów,Niebylec,18:40,13.30,51,14,65,📈 +6,186.20
2026-09-01 11:12:45,Wrocław ➔ Sanok,Południowy (12:00),03.09.2026,12:00,Niebylec ➔ Sanok,Niebylec,Sanok,19:20,25.00,56,9,65,📉 -5,225.00
2026-09-01 11:12:45,Wrocław ➔ Sanok,Popołudniowy (15:35),03.09.2026,15:35,Wrocław ➔ Gliwice,Wrocław,Gliwice,15:35,34.45,61,4,65,Start trasy,137.80
2026-09-01 11:12:45,Wrocław ➔ Sanok,Popołudniowy (15:35),03.09.2026,15:35,Gliwice ➔ Katowice,Gliwice,Katowice,17:40,19.95,60,5,65,📈 +1,99.75
2026-09-01 11:12:45,Wrocław ➔ Sanok,Popołudniowy (15:35),03.09.2026,15:35,Katowice ➔ Balice,Katowice,Balice,18:15,45.60,59,6,65,📈 +1,273.60
2026-09-01 11:12:45,Wrocław ➔ Sanok,Popołudniowy (15:35),03.09.2026,15:35,Balice ➔ Kraków MDA,Balice,Kraków MDA,19:05,27.00,54,11,65,📈 +5,297.00
2026-09-01 11:12:45,Wrocław ➔ Sanok,Popołudniowy (15:35),03.09.2026,15:35,Kraków MDA ➔ Rzeszów,Kraków MDA,Rzeszów,19:45,42.40,50,15,65,📈 +4,636.00
2026-09-01 11:12:45,Wrocław ➔ Sanok,Popołudniowy (15:35),03.09.2026,15:35,Rzeszów ➔ Niebylec,Rzeszów,Niebylec,21:55,13.30,31,34,65,📈 +19,452.20
2026-09-01 11:12:45,Wrocław ➔ Sanok,Popołudniowy (15:35),03.09.2026,15:35,Niebylec ➔ Sanok,Niebylec,Sanok,22:30,25.00,51,14,65,📉 -20,350.00
2026-09-01 11:12:45,Wrocław ➔ Sanok,Nocny (22:25),03.09.2026,22:25,Wrocław ➔ Gliwice,Wrocław,Gliwice,22:25,34.45,88,2,90,Start trasy,68.90
2026-09-01 11:12:45,Wrocław ➔ Sanok,Nocny (22:25),03.09.2026,22:25,Gliwice ➔ Katowice,Gliwice,Katowice,00:20,19.95,84,6,90,📈 +4,119.70
2026-09-01 11:12:45,Wrocław ➔ Sanok,Nocny (22:25),03.09.2026,22:25,Katowice ➔ Balice,Katowice,Balice,00:50,45.60,74,16,90,📈 +10,729.60
2026-09-01 11:12:45,Wrocław ➔ Sanok,Nocny (22:25),03.09.2026,22:25,Balice ➔ Kraków MDA,Balice,Kraków MDA,01:50,27.00,70,20,90,📈 +4,540.00
2026-09-01 11:12:45,Wrocław ➔ Sanok,Nocny (22:25),03.09.2026,22:25,Kraków MDA ➔ Rzeszów,Kraków MDA,Rzeszów,02:20,42.40,68,22,90,📈 +2,932.80
2026-09-01 11:12:45,Wrocław ➔ Sanok,Nocny (22:25),03.09.2026,22:25,Rzeszów ➔ Niebylec,Rzeszów,Niebylec,04:30,13.30,31,34,65,📈 +12,452.20
2026-09-01 11:12:45,Wrocław ➔ Sanok,Nocny (22:25),03.09.2026,22:25,Niebylec ➔ Sanok,Niebylec,Sanok,05:00,25.00,63,2,65,📉 -32,50.00
